 -447.70	10694.79	 3526.00	11269.94	 1539.95	  303.87	1	6	38297780

-4775.45	 8251.36	 3252.00	10073.00	 2001.00	  313.92	3	2	38297790

 6142.99	11487.10	 3437.00	13472.30	 1031.06	  246.34	1	1	38297840

 -184.14	10989.31	 3298.00	11475.00	 1516.00	  278.38	3	3	38297950

-4281.89	 7832.33	 3258.00	 9502.34	 1977.75	  334.19	0	7	38298200

 -409.59	10809.06	 3344.00	11321.92	 1536.17	  286.31	0	8	38298200

-6880.33	 3252.54	 3378.00	 8326.39	 2578.31	  398.91	0	4	38298220

 -474.65	 9864.92	 3414.00	10449.76	 1545.91	  317.82	2	8	38299080

